timestamp,attitude_roll,attitude_pitch,attitude_yaw,gravity_x,gravity_y,gravity_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,rotation_rate_x,rotation_rate_y,rotation_rate_z,user_acceleration_x,user_acceleration_y,user_acceleration_z
07:56:35.087,-0.03481434523250798,-0.024535795135302674,0.004182086607836432,0.16361309587955475,0.10398411750793457,-0.9810290932655334,-0.012229310685256033,-0.017430594910031724,0.0023041006311388603,0.9997705663764249,-0.04826899245381355,0.004637283273041248,-0.0022277445532381535,0.0037059932947158813,-0.0066579654812812805,0.0003517270088195801
07:56:35.107,-0.03466384924545104,-0.025660013145033876,0.004010853960758026,0.16375114023685455,0.10511370748281479,-0.9808856844902039,-0.012792949654339855,-0.017355322183790472,0.0022273106591771835,0.9997649731609268,-0.06532647460699081,0.01471622847020626,-0.010287012904882431,0.0032792389392852783,-0.006864793598651886,0.0020219087600708008
07:56:35.127,-0.03428920863616459,-0.027174729810674734,0.003692733917368778,0.16409868001937866,0.10665270686149597,-0.9806613922119141,-0.013553277367017055,-0.01716723708486741,0.0020788554031488204,0.9997585156379705,-0.08559058606624603,0.02306405082345009,-0.019852614030241966,0.002657786011695862,-0.008294932544231415,0.0009942054748535156
07:56:35.147,-0.03383997481465487,-0.0290821292152106,0.0031831318504539144,0.16450540721416473,0.10861184448003769,-0.9803782105445862,-0.014511528952767954,-0.016940510841232725,0.0018371833768934002,0.999749384321063,-0.10937801748514175,0.01797747239470482,-0.026851076632738113,0.0012487471103668213,-0.011706478893756866,-0.0014563202857971191
07:56:35.167,-0.03360299775809931,-0.03149602738963132,0.0025382966356551563,0.16469502449035645,0.11109060049057007,-0.980068564414978,-0.01572380888598963,-0.016818595981077485,0.0015333783111967651,0.999733652114057,-0.13884194195270538,0.009438562206923962,-0.031427353620529175,0.0009729713201522827,-0.016717173159122467,-0.0005325078964233398
07:56:35.187,-0.03350100954047831,-0.03463375010295291,0.0017667242897069701,0.16474497318267822,0.11429843306541443,-0.9796912670135498,-0.01729878102946992,-0.016762498974044464,0.0011731440308953307,0.9997090824934598,-0.18054154515266418,0.000891868956387043,-0.03503221645951271,-0.0010506808757781982,-0.022007480263710022,-0.00043570995330810547
07:56:35.207,-0.033650792350248385,-0.038780762873605316,0.0008985640022949657,0.1645447462797165,0.11850634217262268,-0.9792248606681824,-0.019378863799203793,-0.01683014897121147,0.0007753490270904311,0.9996701772888869,-0.24329596757888794,-0.010443815030157566,-0.04103061184287071,-0.0011056065559387207,-0.027700968086719513,0.0015560388565063477
07:56:35.227,-0.03391916655255692,-0.04432218973622424,-0.0001687714646223963,0.16421885788440704,0.1241074874997139,-0.9785854816436768,-0.022157526494500895,-0.016952737613925177,0.0002914413508526224,0.9996106337208116,-0.32163065671920776,-0.012325365096330643,-0.04924747720360756,-0.002225339412689209,-0.031046435236930847,0.004581928253173828
07:56:35.247,-0.03438393838140814,-0.0516251910018405,-0.0015946451547274331,0.16368108987808228,0.13148683309555054,-0.9777114987373352,-0.02581961046911979,-0.01716481528276302,-0.0003532409985474805,0.9995191287552826,-0.4225565195083618,-0.023845240473747253,-0.06991289556026459,-0.0025174617767333984,-0.03487832099199295,0.006045103073120117
07:56:35.267,-0.035044971515870806,-0.061080762640458336,-0.003595982448021601,0.16291789710521698,0.1410607099533081,-0.9765037894248962,-0.030562388819952067,-0.01745849741005316,-0.0012618439768400512,0.9993794866582075,-0.5419285297393799,-0.02814868465065956,-0.1016492247581482,-0.0007930845022201538,-0.03957878053188324,0.008496522903442383
