timestamp,attitude_roll,attitude_pitch,attitude_yaw,gravity_x,gravity_y,gravity_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,rotation_rate_x,rotation_rate_y,rotation_rate_z,user_acceleration_x,user_acceleration_y,user_acceleration_z
07:35:45.273,-0.014439058533551086,0.05216271523691985,-0.01957534196038283,0.05466653034090996,0.08294118195772171,-0.9950539469718933,0.026005837610820592,-0.007471902265290458,-0.00997219497281896,0.9995840425102579,0.02805952914059162,0.010826803743839264,-0.011371584609150887,0.0028834939002990723,0.0018381103873252869,7.635354995727539e-05
07:35:45.293,-0.014203477915635889,0.05276253597847239,-0.019821204418899986,0.05486711859703064,0.08236178755760193,-0.9950910210609436,0.026305893696990684,-0.0073602733081483745,-0.010094063050933869,0.9995757805971293,0.02833591401576996,0.009991273283958435,-0.013110300526022911,0.0038456618785858154,0.003325626254081726,0.0003142356872558594
07:35:45.313,-0.013989832331835737,0.05335929847068607,-0.020051272472343097,0.055048029869794846,0.08178430050611496,-0.9951286315917969,0.026604392458753665,-0.007259457040204016,-0.010208245407904538,0.999567432761662,0.02691684663295746,0.012780051678419113,-0.013362644240260124,0.004812899976968765,0.005038924515247345,-0.000812828540802002
07:35:45.333,-0.013715363275669844,0.053973282699804594,-0.02029935560601606,0.05528704822063446,0.08119091391563416,-0.9951639771461487,0.026911768247622297,-0.007128639969763322,-0.010330602867526274,0.9995589041002432,0.0274908896535635,0.010029295459389687,-0.013095171190798283,0.004198126494884491,0.0047530680894851685,-0.0009518861770629883
07:35:45.353,-0.013542274560615446,0.05459873855885374,-0.02057994675554257,0.055420804768800735,0.08058831095695496,-0.9952055215835571,0.027224262930773763,-0.007049068393679931,-0.01047053648863699,0.999549574745141,0.030098743736743927,0.005512488540261984,-0.011613885872066021,0.0034143179655075073,0.005688272416591644,0.0005345344543457031
07:35:45.373,-0.01345457631745262,0.05523773753886787,-0.020802802036318166,0.055477358400821686,0.07996822893619537,-0.9952524304389954,0.02754329596962838,-0.007011535262234708,-0.01058277714382934,0.9995399343872343,0.03352312743663788,0.0002866489812731743,-0.009645283222198486,0.0035230927169322968,0.00592079758644104,0.0020415782928466797
07:35:45.393,-0.013462971309329694,0.05598308384887236,-0.02100703170908725,0.05544067546725273,0.0792410597205162,-0.9953126311302185,0.027915035570202553,-0.007022386251466556,-0.010687359148055556,0.9995284431213407,0.039858534932136536,-0.0052110240794718266,-0.007924867793917656,0.003075066953897476,0.005742698907852173,0.0013236403465270996
07:35:45.413,-0.013571956743346957,0.05691919210722264,-0.021138368490303615,0.05531349405646324,0.07831910997629166,-0.9953926801681519,0.028381820459404454,-0.007083541584017991,-0.010757552947962903,0.9995141010379898,0.050219155848026276,-0.009149618446826935,-0.005107971839606762,0.0026091039180755615,0.006641671061515808,0.0009440779685974121
07:35:45.433,-0.013682878525880305,0.05804791338198462,-0.021196845353741837,0.05519399419426918,0.0772005021572113,-0.9954866766929626,0.028945099797104773,-0.007145673240890024,-0.010792038882362827,0.9994971029452027,0.06046950817108154,-0.006638970226049423,-0.0024071948137134314,0.003062993288040161,0.00766560435295105,-0.0016647577285766602
07:35:45.453,-0.013812540375802072,0.0593932233055668,-0.021231872235428224,0.05505877733230591,0.0758647471666336,-0.9955968260765076,0.029616585912428866,-0.007217979452763663,-0.010815853445150899,0.9994766718399576,0.07239843159914017,-0.0073781972751021385,0.0008025451097637415,0.003255251795053482,0.008944123983383179,-0.0010651350021362305
07:35:45.473,-0.013842366615200259,0.0610073517436115,-0.021168194208672553,0.055035993456840515,0.07425463944673538,-0.9957194924354553,0.030423290003887524,-0.007240311306466814,-0.0107897983379066,0.9994525893439927,0.09104568511247635,-0.003545163432136178,0.002325494773685932,0.0025428012013435364,0.007088795304298401,-0.000828862190246582
07:35:45.493,-0.0138809667373321,0.06306975867491724,-0.021127839557010523,0.055000897496938705,0.07219989597797394,-0.9958724975585938,0.03145385668232106,-0.007269653098930511,-0.010777034908466467,0.9994205786183774,0.11790731549263,-0.004991105291992426,0.0010094057070091367,0.002557508647441864,0.006247609853744507,0.0010017156600952148
07:35:45.513,-0.013980216925680541,0.06577798240804811,-0.02104492583007007,0.054910555481910706,0.06949922442436218,-0.996069610118866,0.032806929418027,-0.0073318811290643635,-0.010746163798572374,0.9993769695967235,0.15123529732227325,-0.008733119815587997,0.0015899818390607834,0.0027337782084941864,0.008049838244915009,0.001229405403137207
07:35:45.533,-0.014162549486764367,0.06916389269320329,-0.020964254320702442,0.05473656207323074,0.06612361967563629,-0.9963089823722839,0.034498109118700014,-0.00743899778888157,-0.010720226039347889,0.9993195220351205,0.18695297837257385,-0.01069258339703083,0.0019192892359569669,0.0032955780625343323,0.011238403618335724,-0.0004137754440307617
07:35:45.553,-0.01440956850001182,0.07323712991529216,-0.020831879182766928,0.05450452119112015,0.062059320509433746,-0.996583104133606,0.03653245986681205,-0.007580817643029873,-0.010672253848836155,0.9992465448909772,0.22132140398025513,-0.008546989411115646,0.007534865289926529,0.004529230296611786,0.013486027717590332,-0.0013807415962219238
07:35:45.573,-0.014528939867213602,0.0779433079168155,-0.020528734452039808,0.05442234128713608,0.05735192075371742,-0.9968695640563965,0.03888420898653474,-0.007658409713822429,-0.010539143928316785,0.9991586312102091,0.2540713846683502,-0.00265450868755579,0.018358862027525902,0.0035927146673202515,0.014412716031074524,-0.0007162094116210938
07:35:45.593,-0.014679347776518475,0.08349732123169817,-0.01999585690692725,0.054339781403541565,0.051782820373773575,-0.9971789121627808,0.041660012643664035,-0.007750107725666767,-0.010295096940942694,0.9990486368435469,0.3104448616504669,-0.006885038688778877,0.028794601559638977,0.0022467412054538727,0.010700035840272903,0.004675507545471191
