timestamp,attitude_roll,attitude_pitch,attitude_yaw,gravity_x,gravity_y,gravity_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,rotation_rate_x,rotation_rate_y,rotation_rate_z,user_acceleration_x,user_acceleration_y,user_acceleration_z
2025-10-18T03:32:52Z,-0.004105037651560058,0.011787474005508223,-0.002309902740548423,-0.1173589900135994,0.3206436038017273,-0.9399013519287109,0.005891315495668733,-0.002059287107148726,-0.0011670254349051344,0.9999799338255607,0.04115597903728485,0.009823745116591454,0.017479944974184036,0.008511483669281006,-0.0035559237003326416,-0.008808374404907227
2025-10-18T03:32:52Z,-0.003813682118390001,0.012392151061484712,-0.0020595894011738395,-0.11700282990932465,0.3201032876968384,-0.9401298761367798,0.006194057481815866,-0.0019131828478871835,-0.0010415876802072138,0.9999784823838536,0.014971723780035973,0.016202278435230255,0.005053285509347916,0.010077305138111115,-0.001484006643295288,-0.004132270812988281
2025-10-18T03:32:52Z,-0.0034073593697179065,0.012505697447000362,-0.0021130924130754033,-0.11663869023323059,0.3199903964996338,-0.9402135610580444,0.006250995363439398,-0.0017102509550205648,-0.0010671765808865754,0.999978441592386,-0.0079537034034729,0.019733544439077377,-0.009749061428010464,0.010593146085739136,-0.0022450387477874756,-0.0007198452949523926
2025-10-18T03:32:52Z,-0.002991213572574522,0.012266346120836172,-0.002488003737040443,-0.11637154966592789,0.3201729655265808,-0.9401845335960388,0.006131262435532014,-0.0015032065459791202,-0.0012531494925559486,0.9999792996411168,-0.01923499070107937,0.01702929101884365,-0.025361109524965286,0.010494813323020935,-0.0017575323581695557,0.0015689730644226074
2025-10-18T03:32:52Z,-0.0026368944341043756,0.011940237548867647,-0.003101960625041544,-0.11624175310134888,0.320409893989563,-0.9401198625564575,0.005968026076767541,-0.0013276812195397957,-0.0015588219263803832,0.9999800974114657,-0.017899157479405403,0.01267736591398716,-0.035372938960790634,0.010181978344917297,0.0008023083209991455,0.002532482147216797
2025-10-18T03:32:52Z,-0.0023699033252699052,0.011726101580925114,-0.0038743771386937913,-0.11624669283628464,0.32052329182624817,-0.9400805830955505,0.0058607066183807,-0.0011962865438976923,-0.001944100069105153,0.9999802258054851,-0.005572647787630558,0.008141476660966873,-0.038356978446245193,0.009782947599887848,0.004746288061141968,0.00032705068588256836
2025-10-18T03:32:52Z,-0.0020878663804572333,0.011819345435093463,-0.0045801344916395845,-0.11621555685997009,0.32035505771636963,-0.9401417970657349,0.0059072289413608006,-0.00105744547875536,-0.002296193246212188,0.9999793615799687,0.011481489054858685,0.01341309305280447,-0.03348405286669731,0.010229058563709259,0.009442448616027832,-0.0022225379943847656
2025-10-18T03:32:52Z,-0.001730510772916099,0.012228292531625145,-0.005165970602571973,-0.11607396602630615,0.31990349292755127,-0.9403130412101746,0.006111850525898452,-0.0008810288378921166,-0.002588223402386338,0.999977595283532,0.027225874364376068,0.01574348285794258,-0.02493860013782978,0.010505378246307373,0.012089341878890991,-0.0031183958053588867
2025-10-18T03:32:52Z,-0.0012890003752712646,0.012928097246708153,-0.005543715700236018,-0.11578425019979477,0.3192019760608673,-0.9405871033668518,0.00646219102866547,-0.000662401476816399,-0.0027759618589513033,0.9999750444927352,0.04517851024866104,0.016437772661447525,-0.019168365746736526,0.01002684235572815,0.011720895767211914,-0.003208458423614502
2025-10-18T03:32:52Z,-0.0008639602506195414,0.013900679707376512,-0.005838890091335931,-0.11548250913619995,0.3182530105113983,-0.9409456849098206,0.0069489928037421425,-0.0004522587986312128,-0.002922372603610857,0.9999714417561935,0.059446897357702255,0.014191988855600357,-0.01609528623521328,0.010497480630874634,0.010927557945251465,0.0008309483528137207
